"","lsoa","hex","hex.id"
"2524","E01002031",179,"ID179"
"2525","E01004034",94,"ID94"
"2526","E01004035",94,"ID94"
"2527","E01004032",95,"ID95"
"2528","E01004033",95,"ID95"
"2529","E01004030",94,"ID94"
"2530","E01004031",94,"ID94"
"2531","E01002038",180,"ID180"
"2532","E01002039",181,"ID181"
"2533","E01004038",94,"ID94"
"2534","E01004039",94,"ID94"
"2535","E01000336",99,"ID99"
"2536","E01000337",98,"ID98"
"2537","E01000334",98,"ID98"
"2538","E01000335",99,"ID99"
"2539","E01000332",99,"ID99"
"2540","E01000333",98,"ID98"
"2541","E01000330",83,"ID83"
"2542","E01000331",83,"ID83"
"2543","E01000338",99,"ID99"
"2544","E01000339",67,"ID67"
"2545","E01002246",168,"ID168"
"2546","E01002247",168,"ID168"
"2547","E01002244",168,"ID168"
"2548","E01002245",168,"ID168"
"2549","E01002242",156,"ID156"
"2550","E01002243",168,"ID168"
"2551","E01004246",112,"ID112"
"2552","E01002240",138,"ID138"
"2553","E01004247",112,"ID112"
"2554","E01002241",138,"ID138"
"2555","E01004244",112,"ID112"
"2556","E01004245",112,"ID112"
"2557","E01004242",112,"ID112"
"2558","E01004243",112,"ID112"
"2559","E01004240",128,"ID128"
"2560","E01004241",112,"ID112"
"2561","E01002248",150,"ID150"
"2562","E01002249",150,"ID150"
"2563","E01004248",112,"ID112"
"2564","E01004249",112,"ID112"
"2565","E01000546",123,"ID123"
"2566","E01000547",124,"ID124"
"2567","E01000544",123,"ID123"
"2568","E01000545",141,"ID141"
"2569","E01000543",158,"ID158"
"2570","E01000540",139,"ID139"
"2571","E01000541",157,"ID157"
"2572","E01000548",123,"ID123"
"2573","E01000549",123,"ID123"
"2574","E01002536",136,"ID136"
"2575","E01002537",136,"ID136"
"2576","E01002534",136,"ID136"
"2577","E01002535",136,"ID136"
"2578","E01002532",85,"ID85"
"2579","E01002533",136,"ID136"
"2580","E01004536",61,"ID61"
"2581","E01002530",85,"ID85"
"2582","E01004537",61,"ID61"
"2583","E01002531",101,"ID101"
"2584","E01004534",76,"ID76"
"2585","E01004535",76,"ID76"
"2586","E01004532",48,"ID48"
"2587","E01004533",48,"ID48"
"2588","E01004530",48,"ID48"
"2589","E01004531",48,"ID48"
"2590","E01002538",154,"ID154"
"2591","E01002539",136,"ID136"
"2592","E01004538",61,"ID61"
"2593","E01004539",76,"ID76"
"2594","E01001966",178,"ID178"
"2595","E01001967",178,"ID178"
"2596","E01001964",179,"ID179"
"2597","E01001965",179,"ID179"
"2598","E01001963",178,"ID178"
"2599","E01001960",106,"ID106"
"2600","E01001961",106,"ID106"
"2601","E01001968",178,"ID178"
"2602","E01001969",179,"ID179"
"2603","E01003956",64,"ID64"
"2604","E01003957",64,"ID64"
"2605","E01003954",64,"ID64"
"2606","E01003955",64,"ID64"
"2607","E01003952",64,"ID64"
"2608","E01003953",64,"ID64"
"2609","E01003950",64,"ID64"
"2610","E01003951",50,"ID50"
"2611","E01003958",64,"ID64"
"2612","E01000436",83,"ID83"
"2613","E01000437",99,"ID99"
"2614","E01000434",84,"ID84"
"2615","E01000435",84,"ID84"
"2616","E01000432",84,"ID84"
"2617","E01000433",84,"ID84"
"2618","E01000430",84,"ID84"
"2619","E01000431",84,"ID84"
"2620","E01000438",99,"ID99"
"2621","E01000439",99,"ID99"
"2622","E01032744",120,"ID120"
"2623","E01032742",168,"ID168"
"2624","E01032743",120,"ID120"
"2625","E01032740",109,"ID109"
"2626","E01032741",168,"ID168"
"2627","E01001856",90,"ID90"
"2628","E01001857",106,"ID106"
"2629","E01001854",90,"ID90"
"2630","E01001855",90,"ID90"
"2631","E01001852",90,"ID90"
"2632","E01001853",106,"ID106"
"2633","E01001850",128,"ID128"
"2634","E01001851",90,"ID90"
"2635","E01001858",89,"ID89"
"2636","E01003887",44,"ID44"
"2637","E01003806",59,"ID59"
"2638","E01001859",89,"ID89"
"2639","E01003886",44,"ID44"
"2640","E01003807",59,"ID59"
"2641","E01003885",58,"ID58"
"2642","E01003804",73,"ID73"
"2643","E01003884",58,"ID58"
"2644","E01003805",59,"ID59"
"2645","E01003802",74,"ID74"
"2646","E01003883",58,"ID58"
"2647","E01003803",74,"ID74"
"2648","E01003882",58,"ID58"
"2649","E01003800",74,"ID74"
"2650","E01003881",58,"ID58"
"2651","E01003801",74,"ID74"
"2652","E01003880",58,"ID58"
"2653","E01003889",44,"ID44"
"2654","E01003808",74,"ID74"
"2655","E01003888",44,"ID44"
"2656","E01003809",74,"ID74"
"2657","E01002747",143,"ID143"
"2658","E01002744",144,"ID144"
"2659","E01002745",143,"ID143"
"2660","E01002742",144,"ID144"
"2661","E01002743",144,"ID144"
"2662","E01004746",92,"ID92"
"2663","E01002740",126,"ID126"
"2664","E01004747",92,"ID92"
"2665","E01002741",162,"ID162"
"2666","E01004744",92,"ID92"
"2667","E01004745",93,"ID93"
"2668","E01004742",77,"ID77"
"2669","E01004743",92,"ID92"
"2670","E01004740",92,"ID92"
"2671","E01004741",92,"ID92"
"2672","E01002748",143,"ID143"
"2673","E01002749",143,"ID143"
"2674","E01004748",92,"ID92"
"2675","E01004749",92,"ID92"
"2676","E01032637",110,"ID110"
"2677","E01032638",94,"ID94"
"2678","E01032639",78,"ID78"
"2679","E01000646",53,"ID53"
"2680","E01000647",40,"ID40"
"2681","E01000644",140,"ID140"
"2682","E01000645",53,"ID53"
"2683","E01000642",140,"ID140"
"2684","E01000643",123,"ID123"
"2685","E01000640",140,"ID140"
"2686","E01000648",40,"ID40"
"2687","E01000649",53,"ID53"
"2688","E01002636",71,"ID71"
"2689","E01002637",87,"ID87"
"2690","E01002634",71,"ID71"
"2691","E01002635",71,"ID71"
"2692","E01002632",87,"ID87"
"2693","E01002633",86,"ID86"
"2694","E01004636",60,"ID60"
"2695","E01002630",72,"ID72"
"2696","E01004637",47,"ID47"
"2697","E01002631",87,"ID87"
"2698","E01004634",60,"ID60"
"2699","E01004635",60,"ID60"
"2700","E01004632",47,"ID47"
"2701","E01004633",60,"ID60"
"2702","E01004630",60,"ID60"
"2703","E01004631",60,"ID60"
"2704","E01002638",87,"ID87"
"2705","E01002639",72,"ID72"
"2706","E01004638",60,"ID60"
"2707","E01004639",74,"ID74"
"2708","E01003166",63,"ID63"
"2709","E01003167",50,"ID50"
"2710","E01003164",63,"ID63"
"2711","E01003165",50,"ID50"
"2712","E01003162",63,"ID63"
"2713","E01003163",62,"ID62"
"2714","E01003160",62,"ID62"
"2715","E01003161",62,"ID62"
"2716","E01003168",63,"ID63"
"2717","E01003169",63,"ID63"
"2718","E01001106",6,"ID6"
"2719","E01001187",38,"ID38"
"2720","E01001107",14,"ID14"
"2721","E01001186",38,"ID38"
"2722","E01001104",6,"ID6"
"2723","E01001185",38,"ID38"
"2724","E01001105",6,"ID6"
"2725","E01001184",37,"ID37"
"2726","E01001102",15,"ID15"
"2727","E01001183",37,"ID37"
"2728","E01001103",6,"ID6"
"2729","E01001182",37,"ID37"
"2730","E01001100",14,"ID14"
"2731","E01001181",24,"ID24"
"2732","E01001101",6,"ID6"
"2733","E01001180",24,"ID24"
"2734","E01001108",15,"ID15"
"2735","E01001189",38,"ID38"
"2736","E01001109",25,"ID25"
"2737","E01001188",38,"ID38"
"2738","E01001066",15,"ID15"
"2739","E01001067",5,"ID5"
"2740","E01001064",26,"ID26"
"2741","E01001065",16,"ID16"
"2742","E01001062",26,"ID26"
"2743","E01001063",26,"ID26"
"2744","E01001060",16,"ID16"
"2745","E01001061",15,"ID15"
"2746","E01001068",6,"ID6"
"2747","E01003056",76,"ID76"
"2748","E01001069",5,"ID5"
"2749","E01003057",62,"ID62"
"2750","E01003054",77,"ID77"
"2751","E01003055",63,"ID63"
"2752","E01003052",63,"ID63"
"2753","E01003053",63,"ID63"
"2754","E01003050",63,"ID63"
"2755","E01003051",63,"ID63"
"2756","E01003058",62,"ID62"
"2757","E01003059",77,"ID77"
"2758","E01001356",105,"ID105"
"2759","E01001357",89,"ID89"
"2760","E01001354",105,"ID105"
"2761","E01001355",89,"ID89"
"2762","E01001352",105,"ID105"
"2763","E01001353",89,"ID89"
"2764","E01001350",105,"ID105"
"2765","E01001351",105,"ID105"
"2766","E01001358",89,"ID89"
"2767","E01001359",103,"ID103"
"2768","E01003387",36,"ID36"
"2769","E01003307",51,"ID51"
"2770","E01003386",36,"ID36"
"2771","E01003304",79,"ID79"
"2772","E01003385",47,"ID47"
"2773","E01001178",37,"ID37"
"2774","E01001179",37,"ID37"
"2775","E01003126",77,"ID77"
"2776","E01003127",78,"ID78"
"2777","E01003124",92,"ID92"
"2778","E01003125",78,"ID78"
"2779","E01003122",76,"ID76"
"2780","E01003123",77,"ID77"
"2781","E01003120",49,"ID49"
"2782","E01003121",77,"ID77"
"2783","E01003128",77,"ID77"
"2784","E01003129",77,"ID77"
"2785","E01033093",75,"ID75"
"2786","E01033099",76,"ID76"
"2787","E01033098",76,"ID76"
"2788","E01001026",4,"ID4"
"2789","E01001027",5,"ID5"
"2790","E01001024",5,"ID5"
"2791","E01001025",4,"ID4"
"2792","E01001022",1,"ID1"
"2793","E01001023",5,"ID5"
"2794","E01001021",1,"ID1"
"2795","E01001028",5,"ID5"
"2796","E01003016",109,"ID109"
"2797","E01001029",14,"ID14"
"2798","E01003017",109,"ID109"
"2799","E01003096",63,"ID63"
"2800","E01003014",109,"ID109"
"2801","E01003095",77,"ID77"
"2802","E01003015",93,"ID93"
"2803","E01003094",77,"ID77"
"2804","E01003093",77,"ID77"
"2805","E01003013",109,"ID109"
"2806","E01003092",77,"ID77"
"2807","E01003010",45,"ID45"
"2808","E01003091",77,"ID77"
"2809","E01003011",45,"ID45"
"2810","E01003090",77,"ID77"
"2811","E01003018",77,"ID77"
"2812","E01003099",77,"ID77"
"2813","E01003019",63,"ID63"
"2814","E01003098",93,"ID93"
"2815","E01003376",35,"ID35"
"2816","E01003377",35,"ID35"
"2817","E01003374",35,"ID35"
"2818","E01003375",36,"ID36"
"2819","E01003372",48,"ID48"
"2820","E01003373",35,"ID35"
"2821","E01003370",48,"ID48"
"2822","E01003371",48,"ID48"
"2823","E01003378",35,"ID35"
"2824","E01003379",36,"ID36"
"2825","E01001397",194,"ID194"
"2826","E01001316",120,"ID120"
"2827","E01001396",179,"ID179"
"2828","E01001317",120,"ID120"
"2829","E01001395",179,"ID179"
"2830","E01001314",121,"ID121"
"2831","E01001394",179,"ID179"
"2832","E01001315",120,"ID120"
"2833","E01001393",179,"ID179"
"2834","E01001312",121,"ID121"
"2835","E01001392",179,"ID179"
"2836","E01001313",121,"ID121"
"2837","E01001391",179,"ID179"
"2838","E01001310",138,"ID138"
"2839","E01001390",179,"ID179"
"2840","E01001311",138,"ID138"
"2841","E01001399",195,"ID195"
"2842","E01001318",120,"ID120"
"2843","E01001398",194,"ID194"
"2844","E01001319",120,"ID120"
"2845","E01001276",122,"ID122"
"2846","E01001277",105,"ID105"
"2847","E01001274",105,"ID105"
"2848","E01001275",105,"ID105"
"2849","E01001272",120,"ID120"
"2850","E01001273",105,"ID105"
"2851","E01001270",120,"ID120"
"2852","E01001271",120,"ID120"
"2853","E01001278",122,"ID122"
"2854","E01001279",105,"ID105"
"2855","E01003226",64,"ID64"
"2856","E01003227",65,"ID65"
"2857","E01003224",65,"ID65"
"2858","E01003225",65,"ID65"
"2859","E01003222",66,"ID66"
"2860","E01003223",65,"ID65"
"2861","E01003220",66,"ID66"
"2862","E01003221",65,"ID65"
"2863","E01003228",65,"ID65"
"2864","E01003229",64,"ID64"
"2865","E01033597",92,"ID92"
"2866","E01033596",109,"ID109"
"2867","E01033595",109,"ID109"
"2868","E01033594",108,"ID108"
"2869","E01033593",107,"ID107"
"2870","E01033592",167,"ID167"
"2871","E01033591",148,"ID148"
"2872","E01033590",167,"ID167"
"2873","E01033599",92,"ID92"
"2874","E01033598",124,"ID124"
"2875","E01001526",194,"ID194"
"2876","E01001527",179,"ID179"
"2877","E01001524",193,"ID193"
"2878","E01001525",193,"ID193"
"2879","E01001522",203,"ID203"
"2880","E01001523",194,"ID194"
"2881","E01001520",193,"ID193"
"2882","E01001529",193,"ID193"
"2883","E01003516",113,"ID113"
"2884","E01003597",129,"ID129"
"2885","E01003517",113,"ID113"
"2886","E01003596",129,"ID129"
"2887","E01003514",113,"ID113"
"2888","E01003595",113,"ID113"
"2889","E01003515",113,"ID113"
"2890","E01003593",129,"ID129"
"2891","E01003513",113,"ID113"
"2892","E01003592",129,"ID129"
"2893","E01003591",147,"ID147"
"2894","E01003511",112,"ID112"
"2895","E01004414",196,"ID196"
"2896","E01004495",61,"ID61"
"2897","E01004415",196,"ID196"
"2898","E01004494",61,"ID61"
"2899","E01004412",164,"ID164"
"2900","E01004493",61,"ID61"
"2901","E01004413",182,"ID182"
"2902","E01004492",47,"ID47"
"2903","E01004410",164,"ID164"
"2904","E01004491",48,"ID48"
"2905","E01004411",164,"ID164"
"2906","E01004490",61,"ID61"
"2907","E01002418",137,"ID137"
"2908","E01002499",119,"ID119"
"2909","E01002419",137,"ID137"
"2910","E01002498",137,"ID137"
"2911","E01004418",181,"ID181"
"2912","E01004499",60,"ID60"
"2913","E01004419",181,"ID181"
"2914","E01004498",61,"ID61"
"2915","E01032776",112,"ID112"
"2916","E01032777",112,"ID112"
"2917","E01032775",95,"ID95"
"2918","E01032772",95,"ID95"
"2919","E01032773",95,"ID95"
"2920","E01032770",95,"ID95"
"2921","E01032771",95,"ID95"
"2922","E01032778",112,"ID112"
"2923","E01032779",112,"ID112"
"2924","E01001846",146,"ID146"
"2925","E01001847",145,"ID145"
"2926","E01001844",128,"ID128"
"2927","E01001845",128,"ID128"
"2928","E01001842",127,"ID127"
"2929","E01001843",127,"ID127"
"2930","E01001840",128,"ID128"
"2931","E01001841",128,"ID128"
"2932","E01001848",128,"ID128"
"2933","E01001849",128,"ID128"
"2934","E01003836",45,"ID45"
"2935","E01003837",45,"ID45"
"2936","E01003834",45,"ID45"
"2937","E01003835",45,"ID45"
"2938","E01002783",125,"ID125"
"2939","E01002703",126,"ID126"
"2940","E01002782",144,"ID144"
"2941","E01004706",107,"ID107"
"2942","E01002700",143,"ID143"
"2943","E01002781",144,"ID144"
"2944","E01004707",124,"ID124"
"2945","E01002701",126,"ID126"
"2946","E01002780",127,"ID127"
"2947","E01004705",124,"ID124"
"2948","E01004702",108,"ID108"
"2949","E01004703",124,"ID124"
"2950","E01004700",108,"ID108"
"2951","E01004701",124,"ID124"
"2952","E01002708",126,"ID126"
"2953","E01002789",142,"ID142"
"2954","E01002709",125,"ID125"
"2955","E01002788",143,"ID143"
"2956","E01004708",107,"ID107"
"2957","E01004709",107,"ID107"
"2958","E01002666",71,"ID71"
"2959","E01002667",73,"ID73"
"2960","E01002664",71,"ID71"
"2961","E01002665",71,"ID71"
"2962","E01002662",72,"ID72"
"2963","E01002663",71,"ID71"
"2964","E01004666",91,"ID91"
"2965","E01002660",71,"ID71"
"2966","E01004667",92,"ID92"
"2967","E01002661",71,"ID71"
"2968","E01004665",92,"ID92"
"2969","E01004662",108,"ID108"
"2970","E01004663",108,"ID108"
"2971","E01004660",108,"ID108"
"2972","E01004661",108,"ID108"
"2973","E01002668",72,"ID72"
"2974","E01002669",72,"ID72"
"2975","E01004668",92,"ID92"
"2976","E01004669",92,"ID92"
"2977","E01000606",138,"ID138"
"2978","E01000687",29,"ID29"
"2979","E01000607",139,"ID139"
"2980","E01000686",29,"ID29"
"2981","E01000604",122,"ID122"
"2982","E01000685",29,"ID29"
"2983","E01000605",122,"ID122"
"2984","E01000684",29,"ID29"
"2985","E01000602",139,"ID139"
"2986","E01000683",29,"ID29"
"2987","E01000603",122,"ID122"
"2988","E01000682",29,"ID29"
"2989","E01000681",29,"ID29"
"2990","E01000601",140,"ID140"
"2991","E01000680",19,"ID19"
"2992","E01000608",139,"ID139"
"2993","E01000689",67,"ID67"
"2994","E01000609",121,"ID121"
"2995","E01000688",29,"ID29"
"2996","E01001176",37,"ID37"
"2997","E01001177",36,"ID36"
"2998","E01001174",36,"ID36"
"2999","E01001175",37,"ID37"
"3000","E01001172",24,"ID24"
"3001","E01001173",14,"ID14"
"3002","E01001170",25,"ID25"
"3003","E01001171",24,"ID24"
"3004","E01001832",144,"ID144"
"3005","E01001833",145,"ID145"
"3006","E01001830",144,"ID144"
"3007","E01001831",144,"ID144"
"3008","E01001838",145,"ID145"
"3009","E01001839",128,"ID128"
"3010","E01000777",39,"ID39"
"3011","E01000774",39,"ID39"
"3012","E01000775",39,"ID39"
"3013","E01000772",39,"ID39"
"3014","E01000773",39,"ID39"
"3015","E01000770",39,"ID39"
"3016","E01000771",39,"ID39"
"3017","E01000778",38,"ID38"
"3018","E01000779",66,"ID66"
"3019","E01002726",109,"ID109"
"3020","E01002727",110,"ID110"
"3021","E01002724",109,"ID109"
"3022","E01002725",109,"ID109"
"3023","E01002722",143,"ID143"
"3024","E01002723",126,"ID126"
"3025","E01004726",124,"ID124"
"3026","E01002720",126,"ID126"
"3027","E01004727",108,"ID108"
"3028","E01002721",126,"ID126"
"3029","E01004724",124,"ID124"
"3030","E01004725",125,"ID125"
"3031","E01004722",123,"ID123"
"3032","E01004723",107,"ID107"
"3033","E01004720",123,"ID123"
"3034","E01004721",123,"ID123"
"3035","E01002728",125,"ID125"
"3036","E01002729",126,"ID126"
"3037","E01004728",108,"ID108"
"3038","E01004729",124,"ID124"
"3039","E01000627",140,"ID140"
"3040","E01000625",140,"ID140"
"3041","E01000622",140,"ID140"
"3042","E01000623",140,"ID140"
"3043","E01000620",122,"ID122"
"3044","E01000621",122,"ID122"
"3045","E01000628",140,"ID140"
"3046","E01002697",125,"ID125"
"3047","E01002616",56,"ID56"
"3048","E01000629",140,"ID140"
"3049","E01002696",126,"ID126"
"3050","E01002617",43,"ID43"
"3051","E01002695",126,"ID126"
"3052","E01002614",56,"ID56"
"3053","E01002694",125,"ID125"
"3054","E01002615",56,"ID56"
"3055","E01002612",56,"ID56"
"3056","E01002693",89,"ID89"
"3057","E01002613",57,"ID57"
"3058","E01002692",89,"ID89"
"3059","E01004616",48,"ID48"
"3060","E01004697",108,"ID108"
"3061","E01002610",43,"ID43"
"3062","E01002691",89,"ID89"
"3063","E01004617",48,"ID48"
"3064","E01004696",108,"ID108"
"3065","E01002611",57,"ID57"
"3066","E01002690",89,"ID89"
"3067","E01004614",48,"ID48"
"3068","E01004695",107,"ID107"
"3069","E01004615",47,"ID47"
"3070","E01004694",91,"ID91"
"3071","E01004612",48,"ID48"
"3072","E01004693",108,"ID108"
"3073","E01004613",48,"ID48"
"3074","E01004692",108,"ID108"
"3075","E01004610",48,"ID48"
"3076","E01004691",92,"ID92"
"3077","E01004611",48,"ID48"
"3078","E01004690",92,"ID92"
"3079","E01002699",126,"ID126"
"3080","E01002618",87,"ID87"
"3081","E01002698",126,"ID126"
"3082","E01002619",87,"ID87"
"3083","E01004618",48,"ID48"
"3084","E01004699",108,"ID108"
"3085","E01004619",61,"ID61"
"3086","E01004698",107,"ID107"
"3087","E01033146",195,"ID195"
"3088","E01033148",205,"ID205"
"3089","E01003146",49,"ID49"
"3090","E01003147",49,"ID49"
"3091","E01003144",49,"ID49"
"3092","E01003145",49,"ID49"
"3093","E01003142",36,"ID36"
"3094","E01003143",36,"ID36"
"3095","E01003140",36,"ID36"
"3096","E01003141",49,"ID49"
"3097","E01003148",49,"ID49"
"3098","E01003149",49,"ID49"
"3099","E01033030",56,"ID56"
"3100","E01001046",25,"ID25"
"3101","E01001047",25,"ID25"
"3102","E01001044",25,"ID25"
"3103","E01001045",25,"ID25"
"3104","E01001042",25,"ID25"
"3105","E01001043",25,"ID25"
"3106","E01001040",14,"ID14"
"3107","E01001041",14,"ID14"
"3108","E01001048",25,"ID25"
"3109","E01001049",25,"ID25"
"3110","E01003036",77,"ID77"
"3111","E01003037",77,"ID77"
"3112","E01003034",77,"ID77"
"3113","E01003032",62,"ID62"
"3114","E01003033",77,"ID77"
"3115","E01003030",62,"ID62"
"3116","E01003031",62,"ID62"
"3117","E01003038",77,"ID77"
"3118","E01003039",62,"ID62"
"3119","E01001336",87,"ID87"
"3120","E01001337",104,"ID104"
"3121","E01001334",87,"ID87"
"3122","E01001335",87,"ID87"
"3123","E01001332",120,"ID120"
"3124","E01001333",87,"ID87"
"3125","E01001330",120,"ID120"
"3126","E01001331",103,"ID103"
"3127","E01001338",87,"ID87"
"3128","E01001339",87,"ID87"
"3129","E01003246",95,"ID95"
"3130","E01003247",95,"ID95"
"3131","E01003244",95,"ID95"
"3132","E01003245",79,"ID79"
"3133","E01003243",52,"ID52"
"3134","E01003240",52,"ID52"
"3135","E01003241",52,"ID52"
"3136","E01003248",95,"ID95"
"3137","E01003249",95,"ID95"
"3138","E01001546",208,"ID208"
"3139","E01001547",208,"ID208"
"3140","E01001544",204,"ID204"
"3141","E01001545",208,"ID208"
"3142","E01001542",204,"ID204"
"3143","E01001543",204,"ID204"
"3144","E01001540",204,"ID204"
"3145","E01001541",204,"ID204"
"3146","E01001548",208,"ID208"
"3147","E01001549",205,"ID205"
"3148","E01003536",114,"ID114"
"3149","E01003537",113,"ID113"
"3150","E01003534",147,"ID147"
"3151","E01003535",114,"ID114"
"3152","E01003532",130,"ID130"
"3153","E01003533",130,"ID130"
"3154","E01003530",130,"ID130"
"3155","E01003531",129,"ID129"
"3156","E01003538",114,"ID114"
"3157","E01003539",113,"ID113"
"3158","E01002966",33,"ID33"
"3159","E01002967",32,"ID32"
"3160","E01002964",33,"ID33"
"3161","E01002965",33,"ID33"
"3162","E01002962",46,"ID46"
"3163","E01002963",46,"ID46"
"3164","E01002960",46,"ID46"
"3165","E01002961",46,"ID46"
"3166","E01002968",45,"ID45"
"3167","E01002969",33,"ID33"
"3168","E01000906",124,"ID124"
"3169","E01000987",38,"ID38"
"3170","E01000907",142,"ID142"
"3171","E01000986",25,"ID25"
"3172","E01000904",124,"ID124"
"3173","E01000985",26,"ID26"
"3174","E01000905",125,"ID125"
"3175","E01000984",25,"ID25"
"3176","E01000902",142,"ID142"
"3177","E01000983",25,"ID25"
"3178","E01000903",142,"ID142"
"3179","E01000982",25,"ID25"
"3180","E01000900",142,"ID142"
"3181","E01000981",38,"ID38"
"3182","E01000901",125,"ID125"
"3183","E01000980",38,"ID38"
"3184","E01000908",160,"ID160"
"3185","E01000989",38,"ID38"
"3186","E01000909",142,"ID142"
"3187","E01001436",205,"ID205"
"3188","E01001437",205,"ID205"
"3189","E01001434",205,"ID205"
"3190","E01001435",205,"ID205"
"3191","E01001432",180,"ID180"
"3192","E01001433",205,"ID205"
"3193","E01001430",195,"ID195"
"3194","E01001431",181,"ID181"
"3195","E01001438",205,"ID205"
"3196","E01001439",205,"ID205"
"3197","E01033746",80,"ID80"
"3198","E01033744",97,"ID97"
"3199","E01033745",114,"ID114"
"3200","E01033742",97,"ID97"
"3201","E01033743",114,"ID114"
"3202","E01003832",43,"ID43"
"3203","E01003833",43,"ID43"
"3204","E01003830",44,"ID44"
"3205","E01003831",57,"ID57"
"3206","E01003838",45,"ID45"
"3207","E01003839",45,"ID45"
"3208","E01002776",126,"ID126"
"3209","E01002777",144,"ID144"
"3210","E01002774",142,"ID142"
"3211","E01002775",126,"ID126"
"3212","E01002772",161,"ID161"
"3213","E01002773",143,"ID143"
"3214","E01002770",161,"ID161"
"3215","E01002771",161,"ID161"
"3216","E01002778",144,"ID144"
"3217","E01002779",126,"ID126"
"3218","E01000716",39,"ID39"
"3219","E01000797",51,"ID51"
"3220","E01000717",52,"ID52"
"3221","E01000796",51,"ID51"
"3222","E01000714",51,"ID51"
"3223","E01000795",29,"ID29"
"3224","E01000715",39,"ID39"
"3225","E01000794",29,"ID29"
"3226","E01000712",52,"ID52"
"3227","E01000793",29,"ID29"
"3228","E01000713",52,"ID52"
"3229","E01000792",29,"ID29"
"3230","E01000710",51,"ID51"
"3231","E01000791",29,"ID29"
"3232","E01000711",51,"ID51"
"3233","E01000790",29,"ID29"
"3234","E01000718",51,"ID51"
"3235","E01000799",51,"ID51"
"3236","E01000719",42,"ID42"
"3237","E01000798",51,"ID51"
"3238","E01032623",12,"ID12"
"3239","E01002227",174,"ID174"
"3240","E01002224",120,"ID120"
"3241","E01002225",175,"ID175"
"3242","E01002222",120,"ID120"
"3243","E01002223",137,"ID137"
"3244","E01004226",128,"ID128"
"3245","E01002220",138,"ID138"
"3246","E01002221",138,"ID138"
"3247","E01004224",128,"ID128"
"3248","E01004225",128,"ID128"
"3249","E01004222",128,"ID128"
"3250","E01004223",128,"ID128"
"3251","E01004221",112,"ID112"
"3252","E01002228",175,"ID175"
"3253","E01002229",175,"ID175"
"3254","E01004228",128,"ID128"
"3255","E01004229",111,"ID111"
"3256","E01032512",107,"ID107"
"3257","E01032513",107,"ID107"
"3258","E01000526",122,"ID122"
"3259","E01000527",122,"ID122"
"3260","E01000524",122,"ID122"
"3261","E01000525",122,"ID122"
"3262","E01000522",122,"ID122"
"3263","E01000523",122,"ID122"
"3264","E01000520",158,"ID158"
"3265","E01000521",122,"ID122"
"3266","E01000528",122,"ID122"
"3267","E01002516",118,"ID118"
"3268","E01002596",56,"ID56"
"3269","E01002514",118,"ID118"
"3270","E01002595",56,"ID56"
"3271","E01002515",118,"ID118"
"3272","E01002594",56,"ID56"
"3273","E01002512",118,"ID118"
"3274","E01002593",56,"ID56"
"3275","E01002513",118,"ID118"
"3276","E01002592",56,"ID56"
"3277","E01004516",48,"ID48"
"3278","E01004597",47,"ID47"
"3279","E01002591",57,"ID57"
"3280","E01004517",49,"ID49"
"3281","E01004596",60,"ID60"
"3282","E01002511",118,"ID118"
"3283","E01002590",56,"ID56"
"3284","E01004514",61,"ID61"
"3285","E01004595",61,"ID61"
"3286","E01004515",76,"ID76"
"3287","E01004594",60,"ID60"
"3288","E01004512",61,"ID61"
"3289","E01004593",60,"ID60"
"3290","E01004513",61,"ID61"
"3291","E01004592",76,"ID76"
"3292","E01004510",61,"ID61"
"3293","E01004591",76,"ID76"
"3294","E01004511",61,"ID61"
"3295","E01004590",76,"ID76"
"3296","E01002518",101,"ID101"
"3297","E01002599",56,"ID56"
"3298","E01002519",101,"ID101"
"3299","E01002598",56,"ID56"
"3300","E01004518",49,"ID49"
"3301","E01004599",47,"ID47"
"3302","E01004598",61,"ID61"
"3303","E01001946",107,"ID107"
"3304","E01001947",75,"ID75"
"3305","E01001944",106,"ID106"
"3306","E01001945",106,"ID106"
"3307","E01001942",106,"ID106"
"3308","E01001943",90,"ID90"
"3309","E01001940",106,"ID106"
"3310","E01001941",90,"ID90"
"3311","E01001948",75,"ID75"
"3312","E01003936",93,"ID93"
"3313","E01001949",75,"ID75"
"3314","E01003937",93,"ID93"
"3315","E01003934",109,"ID109"
"3316","E01003935",109,"ID109"
"3317","E01003932",93,"ID93"
"3318","E01003933",93,"ID93"
"3319","E01003930",109,"ID109"
"3320","E01003938",110,"ID110"
"3321","E01003939",93,"ID93"
"3322","E01002476",172,"ID172"
"3323","E01002477",172,"ID172"
"3324","E01002474",155,"ID155"
"3325","E01002475",172,"ID172"
"3326","E01002472",172,"ID172"
"3327","E01002473",172,"ID172"
"3328","E01004476",62,"ID62"
"3329","E01002470",136,"ID136"
"3330","E01004477",62,"ID62"
"3331","E01002471",137,"ID137"
"3332","E01004474",62,"ID62"
"3333","E01004475",62,"ID62"
"3334","E01004472",62,"ID62"
"3335","E01004473",62,"ID62"
"3336","E01004470",182,"ID182"
"3337","E01004471",164,"ID164"
"3338","E01002478",172,"ID172"
"3339","E01002479",155,"ID155"
"3340","E01004478",61,"ID61"
"3341","E01004479",62,"ID62"
"3342","E01000497",140,"ID140"
"3343","E01000416",98,"ID98"
"3344","E01000417",98,"ID98"
"3345","E01000495",123,"ID123"
